"['atom A', 'A no.', 'B no.', 'Distance (A)']"
"['Sr', 515, 'Ti', 1107, 3.416]"
"['Sr', 515, 'Ti', 1240, 3.039]"
"['Sr', 515, 'Ti', 1273, 3.739]"
"['Sr', 515, 'Ti', 1282, 2.987]"
"['Sr', 515, 'Ti', 1283, 3.349]"
"['Sr', 515, 'Ti', 1289, 3.749]"
"['Sr', 515, 'Ti', 1351, 3.405]"
"['Sr', 516, 'Ti', 1107, 3.181]"
"['Sr', 516, 'Ti', 1273, 3.294]"
"['Sr', 516, 'Ti', 1283, 3.004]"
"['Sr', 516, 'Ti', 1284, 2.954]"
"['Sr', 516, 'Ti', 1290, 3.64]"
"['Sr', 516, 'Ti', 1299, 3.839]"
"['Sr', 516, 'Ti', 1351, 3.162]"
"['Sr', 516, 'Ti', 1352, 3.78]"
"['Sr', 517, 'Ti', 1155, 3.85]"
"['Sr', 517, 'Ti', 1284, 2.962]"
"['Sr', 517, 'Ti', 1290, 3.304]"
"['Sr', 517, 'Ti', 1299, 3.314]"
"['Sr', 517, 'Ti', 1352, 3.256]"
"['Sr', 518, 'Ti', 1155, 3.348]"
"['Sr', 518, 'Ti', 1181, 3.511]"
"['Sr', 518, 'Ti', 1302, 3.817]"
"['Sr', 519, 'Ti', 1181, 3.236]"
"['Sr', 519, 'Ti', 1302, 3.365]"
"['Sr', 519, 'Ti', 1360, 3.737]"
"['Sr', 520, 'Ti', 1360, 3.302]"
"['Sr', 522, 'Ti', 1179, 3.339]"
"['Sr', 522, 'Ti', 1361, 3.344]"
"['Sr', 523, 'Ti', 1179, 3.711]"
"['Sr', 523, 'Ti', 1295, 3.466]"
"['Sr', 523, 'Ti', 1355, 3.438]"
"['Sr', 523, 'Ti', 1356, 3.21]"
"['Sr', 523, 'Ti', 1361, 3.538]"
"['Sr', 524, 'Ti', 1240, 3.818]"
"['Sr', 524, 'Ti', 1289, 3.591]"
"['Sr', 524, 'Ti', 1295, 3.412]"
"['Sr', 524, 'Ti', 1296, 3.384]"
"['Sr', 524, 'Ti', 1355, 3.243]"
"['Sr', 524, 'Ti', 1356, 3.425]"
"['Sr', 524, 'Ti', 1606, 3.208]"
"['Sr', 525, 'Ti', 1029, 3.405]"
"['Sr', 525, 'Ti', 1107, 3.68]"
"['Sr', 525, 'Ti', 1240, 3.131]"
"['Sr', 525, 'Ti', 1273, 3.525]"
"['Sr', 525, 'Ti', 1289, 2.956]"
"['Sr', 525, 'Ti', 1296, 3.674]"
"['Sr', 525, 'Ti', 1297, 3.436]"
"['Sr', 525, 'Ti', 1606, 3.384]"
"['Sr', 526, 'Ti', 1029, 3.386]"
"['Sr', 526, 'Ti', 1107, 3.202]"
"['Sr', 526, 'Ti', 1228, 3.816]"
"['Sr', 526, 'Ti', 1273, 3.084]"
"['Sr', 526, 'Ti', 1290, 3.398]"
"['Sr', 526, 'Ti', 1297, 3.451]"
"['Sr', 526, 'Ti', 1298, 3.565]"
"['Sr', 526, 'Ti', 1299, 3.381]"
"['Sr', 527, 'Ti', 1228, 3.488]"
"['Sr', 527, 'Ti', 1290, 3.144]"
"['Sr', 527, 'Ti', 1298, 3.657]"
"['Sr', 527, 'Ti', 1299, 3.037]"
"['Sr', 527, 'Ti', 1387, 3.546]"
"['Sr', 528, 'Ti', 1302, 3.372]"
"['Sr', 528, 'Ti', 1387, 3.417]"
"['Sr', 529, 'Ti', 1301, 3.263]"
"['Sr', 529, 'Ti', 1302, 3.391]"
"['Sr', 529, 'Ti', 1360, 3.448]"
"['Sr', 530, 'Ti', 1097, 3.302]"
"['Sr', 530, 'Ti', 1301, 3.373]"
"['Sr', 530, 'Ti', 1360, 3.237]"
"['Sr', 532, 'Ti', 1304, 3.267]"
"['Sr', 532, 'Ti', 1361, 3.421]"
"['Sr', 532, 'Ti', 1581, 3.281]"
"['Sr', 533, 'Ti', 1295, 3.466]"
"['Sr', 533, 'Ti', 1304, 3.451]"
"['Sr', 533, 'Ti', 1305, 3.467]"
"['Sr', 533, 'Ti', 1361, 3.441]"
"['Sr', 533, 'Ti', 1581, 3.384]"
"['Sr', 534, 'Ti', 1295, 3.446]"
"['Sr', 534, 'Ti', 1296, 3.373]"
"['Sr', 534, 'Ti', 1305, 3.5]"
"['Sr', 534, 'Ti', 1306, 3.02]"
"['Sr', 534, 'Ti', 1367, 3.36]"
"['Sr', 534, 'Ti', 1606, 3.628]"
"['Sr', 535, 'Ti', 1029, 3.313]"
"['Sr', 535, 'Ti', 1296, 3.07]"
"['Sr', 535, 'Ti', 1297, 3.227]"
"['Sr', 535, 'Ti', 1306, 3.426]"
"['Sr', 535, 'Ti', 1307, 3.576]"
"['Sr', 535, 'Ti', 1367, 3.502]"
"['Sr', 535, 'Ti', 1488, 3.753]"
"['Sr', 535, 'Ti', 1606, 3.269]"
"['Sr', 536, 'Ti', 1029, 3.472]"
"['Sr', 536, 'Ti', 1228, 3.457]"
"['Sr', 536, 'Ti', 1297, 3.405]"
"['Sr', 536, 'Ti', 1298, 3.08]"
"['Sr', 536, 'Ti', 1307, 3.373]"
"['Sr', 536, 'Ti', 1368, 3.471]"
"['Sr', 536, 'Ti', 1488, 3.518]"
"['Sr', 537, 'Ti', 1228, 3.134]"
"['Sr', 537, 'Ti', 1298, 3.221]"
"['Sr', 537, 'Ti', 1368, 3.402]"
"['Sr', 537, 'Ti', 1387, 3.4]"
"['Sr', 538, 'Ti', 1387, 3.365]"
"['Sr', 539, 'Ti', 1301, 3.399]"
"['Sr', 540, 'Ti', 1097, 3.372]"
"['Sr', 540, 'Ti', 1301, 3.483]"
"['Sr', 541, 'Ti', 1013, 3.256]"
"['Sr', 542, 'Ti', 1013, 3.421]"
"['Sr', 542, 'Ti', 1304, 3.35]"
"['Sr', 542, 'Ti', 1373, 3.379]"
"['Sr', 542, 'Ti', 1581, 3.382]"
"['Sr', 543, 'Ti', 1304, 3.466]"
"['Sr', 543, 'Ti', 1305, 3.303]"
"['Sr', 543, 'Ti', 1373, 3.57]"
"['Sr', 543, 'Ti', 1374, 3.307]"
"['Sr', 543, 'Ti', 1581, 3.437]"
"['Sr', 544, 'Ti', 1305, 3.343]"
"['Sr', 544, 'Ti', 1306, 2.966]"
"['Sr', 544, 'Ti', 1309, 3.246]"
"['Sr', 544, 'Ti', 1367, 3.409]"
"['Sr', 544, 'Ti', 1374, 3.514]"
"['Sr', 544, 'Ti', 1375, 3.664]"
"['Sr', 545, 'Ti', 1020, 3.48]"
"['Sr', 545, 'Ti', 1306, 3.482]"
"['Sr', 545, 'Ti', 1307, 3.449]"
"['Sr', 545, 'Ti', 1309, 3.364]"
"['Sr', 545, 'Ti', 1367, 3.317]"
"['Sr', 545, 'Ti', 1375, 3.377]"
"['Sr', 545, 'Ti', 1376, 3.343]"
"['Sr', 545, 'Ti', 1488, 3.41]"
"['Sr', 546, 'Ti', 1020, 3.437]"
"['Sr', 546, 'Ti', 1307, 3.235]"
"['Sr', 546, 'Ti', 1368, 3.343]"
"['Sr', 546, 'Ti', 1376, 3.302]"
"['Sr', 546, 'Ti', 1377, 3.623]"
"['Sr', 546, 'Ti', 1488, 3.252]"
"['Sr', 547, 'Ti', 1368, 3.27]"
"['Sr', 547, 'Ti', 1377, 3.377]"
"['Sr', 550, 'Ti', 1315, 3.537]"
"['Sr', 551, 'Ti', 1013, 3.341]"
"['Sr', 552, 'Ti', 1013, 3.429]"
"['Sr', 552, 'Ti', 1211, 3.398]"
"['Sr', 552, 'Ti', 1373, 3.262]"
"['Sr', 553, 'Ti', 1211, 3.291]"
"['Sr', 553, 'Ti', 1316, 3.379]"
"['Sr', 553, 'Ti', 1373, 3.14]"
"['Sr', 553, 'Ti', 1374, 3.108]"
"['Sr', 553, 'Ti', 1381, 3.266]"
"['Sr', 554, 'Ti', 1309, 3.391]"
"['Sr', 554, 'Ti', 1316, 3.18]"
"['Sr', 554, 'Ti', 1374, 3.36]"
"['Sr', 554, 'Ti', 1375, 3.316]"
"['Sr', 554, 'Ti', 1381, 3.532]"
"['Sr', 554, 'Ti', 1388, 3.253]"
"['Sr', 555, 'Ti', 1020, 3.344]"
"['Sr', 555, 'Ti', 1309, 3.517]"
"['Sr', 555, 'Ti', 1375, 3.255]"
"['Sr', 555, 'Ti', 1376, 3.416]"
"['Sr', 555, 'Ti', 1383, 3.308]"
"['Sr', 555, 'Ti', 1388, 3.338]"
"['Sr', 556, 'Ti', 1020, 3.388]"
"['Sr', 556, 'Ti', 1376, 3.394]"
"['Sr', 556, 'Ti', 1377, 3.457]"
"['Sr', 556, 'Ti', 1383, 3.271]"
"['Sr', 557, 'Ti', 1157, 3.412]"
"['Sr', 557, 'Ti', 1377, 3.309]"
"['Sr', 558, 'Ti', 1157, 3.257]"
"['Sr', 558, 'Ti', 1385, 3.425]"
"['Sr', 559, 'Ti', 1263, 3.318]"
"['Sr', 559, 'Ti', 1320, 3.429]"
"['Sr', 559, 'Ti', 1385, 3.347]"
"['Sr', 560, 'Ti', 1263, 3.298]"
"['Sr', 560, 'Ti', 1315, 3.494]"
"['Sr', 560, 'Ti', 1320, 3.494]"
"['Sr', 561, 'Ti', 1647, 3.274]"
"['Sr', 562, 'Ti', 1211, 3.024]"
"['Sr', 562, 'Ti', 1389, 3.331]"
"['Sr', 562, 'Ti', 1647, 3.401]"
"['Sr', 563, 'Ti', 1211, 3.38]"
"['Sr', 563, 'Ti', 1316, 3.229]"
"['Sr', 563, 'Ti', 1322, 3.437]"
"['Sr', 563, 'Ti', 1381, 3.748]"
"['Sr', 563, 'Ti', 1389, 3.402]"
"['Sr', 563, 'Ti', 1390, 3.256]"
"['Sr', 564, 'Ti', 1316, 3.21]"
"['Sr', 564, 'Ti', 1322, 3.55]"
"['Sr', 564, 'Ti', 1381, 3.788]"
"['Sr', 564, 'Ti', 1388, 3.464]"
"['Sr', 564, 'Ti', 1390, 3.357]"
"['Sr', 564, 'Ti', 1594, 3.373]"
"['Sr', 565, 'Ti', 1324, 3.391]"
"['Sr', 565, 'Ti', 1383, 3.412]"
"['Sr', 565, 'Ti', 1388, 3.609]"
"['Sr', 565, 'Ti', 1391, 3.621]"
"['Sr', 565, 'Ti', 1594, 3.379]"
"['Sr', 566, 'Ti', 1173, 3.275]"
"['Sr', 566, 'Ti', 1324, 3.334]"
"['Sr', 566, 'Ti', 1325, 3.274]"
"['Sr', 566, 'Ti', 1383, 3.463]"
"['Sr', 566, 'Ti', 1391, 3.401]"
"['Sr', 567, 'Ti', 1157, 3.499]"
"['Sr', 567, 'Ti', 1173, 3.427]"
"['Sr', 567, 'Ti', 1261, 3.379]"
"['Sr', 567, 'Ti', 1325, 3.338]"
"['Sr', 568, 'Ti', 1157, 3.445]"
"['Sr', 568, 'Ti', 1261, 3.272]"
"['Sr', 568, 'Ti', 1326, 3.321]"
"['Sr', 568, 'Ti', 1385, 3.395]"
"['Sr', 568, 'Ti', 1393, 3.328]"
"['Sr', 569, 'Ti', 1263, 3.493]"
"['Sr', 569, 'Ti', 1320, 3.377]"
"['Sr', 569, 'Ti', 1326, 3.214]"
"['Sr', 569, 'Ti', 1327, 3.509]"
"['Sr', 569, 'Ti', 1385, 3.384]"
"['Sr', 569, 'Ti', 1393, 3.46]"
"['Sr', 570, 'Ti', 1263, 3.578]"
"['Sr', 570, 'Ti', 1320, 3.525]"
"['Sr', 570, 'Ti', 1327, 3.504]"
"['Sr', 570, 'Ti', 1394, 3.344]"
"['Sr', 571, 'Ti', 1395, 3.39]"
"['Sr', 571, 'Ti', 1647, 3.313]"
"['Sr', 572, 'Ti', 1142, 3.533]"
"['Sr', 572, 'Ti', 1389, 3.23]"
"['Sr', 572, 'Ti', 1395, 3.433]"
"['Sr', 572, 'Ti', 1396, 3.262]"
"['Sr', 572, 'Ti', 1647, 3.379]"
"['Sr', 573, 'Ti', 1142, 3.507]"
"['Sr', 573, 'Ti', 1322, 3.418]"
"['Sr', 573, 'Ti', 1329, 3.599]"
"['Sr', 573, 'Ti', 1389, 3.333]"
"['Sr', 573, 'Ti', 1390, 3.276]"
"['Sr', 573, 'Ti', 1396, 3.305]"
"['Sr', 573, 'Ti', 1397, 3.626]"
"['Sr', 574, 'Ti', 1322, 3.793]"
"['Sr', 574, 'Ti', 1329, 3.53]"
"['Sr', 574, 'Ti', 1330, 3.435]"
"['Sr', 574, 'Ti', 1390, 3.374]"
"['Sr', 574, 'Ti', 1397, 3.428]"
"['Sr', 574, 'Ti', 1398, 2.96]"
"['Sr', 574, 'Ti', 1594, 3.35]"
"['Sr', 575, 'Ti', 1324, 3.526]"
"['Sr', 575, 'Ti', 1330, 3.409]"
"['Sr', 575, 'Ti', 1331, 3.843]"
"['Sr', 575, 'Ti', 1391, 3.378]"
"['Sr', 575, 'Ti', 1398, 3.316]"
"['Sr', 575, 'Ti', 1399, 3.667]"
"['Sr', 575, 'Ti', 1594, 3.396]"
"['Sr', 576, 'Ti', 1173, 3.481]"
"['Sr', 576, 'Ti', 1324, 3.405]"
"['Sr', 576, 'Ti', 1325, 3.677]"
"['Sr', 576, 'Ti', 1331, 3.488]"
"['Sr', 576, 'Ti', 1332, 3.523]"
"['Sr', 576, 'Ti', 1391, 3.029]"
"['Sr', 576, 'Ti', 1399, 3.356]"
"['Sr', 576, 'Ti', 1653, 3.382]"
"['Sr', 577, 'Ti', 1173, 3.506]"
"['Sr', 577, 'Ti', 1261, 3.53]"
"['Sr', 577, 'Ti', 1325, 3.409]"
"['Sr', 577, 'Ti', 1332, 3.272]"
"['Sr', 577, 'Ti', 1371, 3.467]"
"['Sr', 577, 'Ti', 1400, 2.954]"
"['Sr', 577, 'Ti', 1653, 3.33]"
"['Sr', 578, 'Ti', 1212, 3.402]"
"['Sr', 578, 'Ti', 1261, 3.35]"
"['Sr', 578, 'Ti', 1326, 3.516]"
"['Sr', 578, 'Ti', 1371, 3.312]"
"['Sr', 578, 'Ti', 1393, 3.548]"
"['Sr', 578, 'Ti', 1400, 3.201]"
"['Sr', 578, 'Ti', 1401, 3.389]"
"['Sr', 579, 'Ti', 1026, 3.285]"
"['Sr', 579, 'Ti', 1191, 3.467]"
"['Sr', 579, 'Ti', 1212, 3.375]"
"['Sr', 579, 'Ti', 1326, 3.439]"
"['Sr', 579, 'Ti', 1327, 3.523]"
"['Sr', 579, 'Ti', 1393, 3.451]"
"['Sr', 579, 'Ti', 1401, 3.268]"
"['Sr', 580, 'Ti', 1026, 3.48]"
"['Sr', 580, 'Ti', 1191, 3.332]"
"['Sr', 580, 'Ti', 1327, 3.364]"
"['Sr', 580, 'Ti', 1394, 3.388]"
"['Sr', 580, 'Ti', 1402, 3.493]"
"['Sr', 581, 'Ti', 1402, 3.282]"
"['Sr', 582, 'Ti', 1142, 3.436]"
"['Sr', 582, 'Ti', 1199, 3.429]"
"['Sr', 582, 'Ti', 1267, 3.767]"
"['Sr', 582, 'Ti', 1395, 3.475]"
"['Sr', 582, 'Ti', 1396, 3.299]"
"['Sr', 582, 'Ti', 1403, 3.333]"
"['Sr', 583, 'Ti', 1142, 3.845]"
"['Sr', 583, 'Ti', 1199, 3.463]"
"['Sr', 583, 'Ti', 1267, 3.565]"
"['Sr', 583, 'Ti', 1329, 3.372]"
"['Sr', 583, 'Ti', 1396, 3.286]"
"['Sr', 583, 'Ti', 1397, 3.035]"
"['Sr', 583, 'Ti', 1405, 3.46]"
"['Sr', 584, 'Ti', 1329, 3.34]"
"['Sr', 584, 'Ti', 1330, 3.629]"
"['Sr', 584, 'Ti', 1397, 3.091]"
"['Sr', 584, 'Ti', 1398, 3.342]"
"['Sr', 584, 'Ti', 1405, 3.329]"
"['Sr', 584, 'Ti', 1406, 3.332]"
"['Sr', 584, 'Ti', 1426, 3.661]"
"['Sr', 585, 'Ti', 1330, 3.505]"
"['Sr', 585, 'Ti', 1331, 3.287]"
"['Sr', 585, 'Ti', 1337, 3.472]"
"['Sr', 585, 'Ti', 1392, 3.456]"
"['Sr', 585, 'Ti', 1398, 3.85]"
"['Sr', 585, 'Ti', 1399, 3.227]"
"['Sr', 585, 'Ti', 1406, 3.175]"
"['Sr', 585, 'Ti', 1426, 3.356]"
"['Sr', 586, 'Ti', 1331, 3.206]"
"['Sr', 586, 'Ti', 1332, 3.637]"
"['Sr', 586, 'Ti', 1337, 3.463]"
"['Sr', 586, 'Ti', 1338, 3.299]"
"['Sr', 586, 'Ti', 1392, 2.978]"
"['Sr', 586, 'Ti', 1399, 3.287]"
"['Sr', 586, 'Ti', 1407, 3.469]"
"['Sr', 586, 'Ti', 1653, 3.631]"
"['Sr', 587, 'Ti', 1332, 3.249]"
"['Sr', 587, 'Ti', 1338, 3.465]"
"['Sr', 587, 'Ti', 1339, 3.694]"
"['Sr', 587, 'Ti', 1371, 3.537]"
"['Sr', 587, 'Ti', 1400, 3.464]"
"['Sr', 587, 'Ti', 1407, 3.426]"
"['Sr', 587, 'Ti', 1408, 3.845]"
"['Sr', 587, 'Ti', 1653, 3.321]"
"['Sr', 588, 'Ti', 1212, 3.53]"
"['Sr', 588, 'Ti', 1339, 3.341]"
"['Sr', 588, 'Ti', 1371, 3.305]"
"['Sr', 588, 'Ti', 1380, 3.513]"
"['Sr', 588, 'Ti', 1400, 3.604]"
"['Sr', 588, 'Ti', 1401, 3.627]"
"['Sr', 588, 'Ti', 1408, 3.327]"
"['Sr', 589, 'Ti', 1026, 3.484]"
"['Sr', 589, 'Ti', 1191, 3.572]"
"['Sr', 589, 'Ti', 1212, 3.255]"
"['Sr', 589, 'Ti', 1253, 3.532]"
"['Sr', 589, 'Ti', 1380, 3.201]"
"['Sr', 589, 'Ti', 1401, 3.329]"
"['Sr', 590, 'Ti', 1026, 3.243]"
"['Sr', 590, 'Ti', 1191, 3.481]"
"['Sr', 590, 'Ti', 1253, 3.289]"
"['Sr', 590, 'Ti', 1402, 3.321]"
"['Sr', 591, 'Ti', 1403, 3.117]"
"['Sr', 592, 'Ti', 1199, 3.473]"
"['Sr', 592, 'Ti', 1256, 3.158]"
"['Sr', 592, 'Ti', 1267, 3.4]"
"['Sr', 592, 'Ti', 1403, 3.223]"
"['Sr', 592, 'Ti', 1448, 3.513]"
"['Sr', 593, 'Ti', 1199, 2.99]"
"['Sr', 593, 'Ti', 1256, 3.342]"
"['Sr', 593, 'Ti', 1267, 3.431]"
"['Sr', 593, 'Ti', 1405, 3.789]"
"['Sr', 593, 'Ti', 1412, 3.528]"
"['Sr', 593, 'Ti', 1448, 3.385]"
"['Sr', 594, 'Ti', 1343, 3.627]"
"['Sr', 594, 'Ti', 1405, 3.314]"
"['Sr', 594, 'Ti', 1406, 3.456]"
"['Sr', 594, 'Ti', 1411, 3.336]"
"['Sr', 594, 'Ti', 1412, 3.658]"
"['Sr', 594, 'Ti', 1426, 3.281]"
"['Sr', 595, 'Ti', 1337, 3.644]"
"['Sr', 595, 'Ti', 1343, 3.444]"
"['Sr', 595, 'Ti', 1344, 3.719]"
"['Sr', 595, 'Ti', 1392, 3.318]"
"['Sr', 595, 'Ti', 1406, 3.058]"
"['Sr', 595, 'Ti', 1411, 3.18]"
"['Sr', 595, 'Ti', 1413, 3.15]"
"['Sr', 595, 'Ti', 1426, 3.288]"
"['Sr', 596, 'Ti', 1337, 3.372]"
"['Sr', 596, 'Ti', 1338, 3.268]"
"['Sr', 596, 'Ti', 1344, 3.608]"
"['Sr', 596, 'Ti', 1392, 2.951]"
"['Sr', 596, 'Ti', 1407, 3.616]"
"['Sr', 596, 'Ti', 1413, 2.958]"
"['Sr', 596, 'Ti', 1414, 3.586]"
"['Sr', 597, 'Ti', 1338, 3.26]"
"['Sr', 597, 'Ti', 1339, 3.434]"
"['Sr', 597, 'Ti', 1346, 3.295]"
"['Sr', 597, 'Ti', 1407, 3.26]"
"['Sr', 597, 'Ti', 1408, 3.829]"
"['Sr', 597, 'Ti', 1414, 3.109]"
"['Sr', 597, 'Ti', 1415, 3.586]"
"['Sr', 598, 'Ti', 1024, 3.38]"
"['Sr', 598, 'Ti', 1339, 2.954]"
"['Sr', 598, 'Ti', 1346, 3.308]"
"['Sr', 598, 'Ti', 1380, 3.765]"
"['Sr', 598, 'Ti', 1408, 3.282]"
"['Sr', 598, 'Ti', 1415, 3.429]"
"['Sr', 598, 'Ti', 1568, 3.432]"
"['Sr', 599, 'Ti', 1024, 3.319]"
"['Sr', 599, 'Ti', 1253, 3.619]"
"['Sr', 599, 'Ti', 1294, 3.692]"
"['Sr', 599, 'Ti', 1380, 3.129]"
"['Sr', 599, 'Ti', 1568, 3.17]"
"['Sr', 600, 'Ti', 1253, 3.341]"
"['Sr', 600, 'Ti', 1294, 3.287]"
"['Sr', 600, 'Ti', 1441, 3.337]"
"['Sr', 601, 'Ti', 1112, 3.111]"
"['Sr', 602, 'Ti', 1256, 3.702]"
"['Sr', 602, 'Ti', 1482, 3.318]"
"['Sr', 603, 'Ti', 1256, 3.325]"
"['Sr', 603, 'Ti', 1412, 2.959]"
"['Sr', 603, 'Ti', 1482, 3.848]"
"['Sr', 603, 'Ti', 1483, 3.315]"
"['Sr', 604, 'Ti', 1411, 3.323]"
"['Sr', 604, 'Ti', 1412, 3.291]"
"['Sr', 604, 'Ti', 1483, 3.515]"
"['Sr', 604, 'Ti', 1484, 3.211]"
"['Sr', 605, 'Ti', 1411, 3.364]"
"['Sr', 605, 'Ti', 1413, 3.714]"
"['Sr', 605, 'Ti', 1484, 3.847]"
"['Sr', 605, 'Ti', 1485, 3.279]"
"['Sr', 606, 'Ti', 1413, 3.222]"
"['Sr', 606, 'Ti', 1414, 3.358]"
"['Sr', 606, 'Ti', 1485, 3.382]"
"['Sr', 606, 'Ti', 1486, 3.467]"
"['Sr', 607, 'Ti', 1414, 3.08]"
"['Sr', 607, 'Ti', 1415, 3.294]"
"['Sr', 607, 'Ti', 1486, 2.982]"
"['Sr', 607, 'Ti', 1487, 3.45]"
"['Sr', 608, 'Ti', 1415, 2.977]"
"['Sr', 608, 'Ti', 1487, 3.342]"
"['Sr', 608, 'Ti', 1568, 3.547]"
"['Sr', 609, 'Ti', 1294, 3.573]"
"['Sr', 609, 'Ti', 1568, 3.127]"
"['Sr', 610, 'Ti', 1112, 3.483]"
"['Sr', 610, 'Ti', 1422, 3.157]"
"['Sr', 611, 'Ti', 1363, 3.355]"
"['Sr', 611, 'Ti', 1364, 3.113]"
"['Sr', 612, 'Ti', 1308, 3.44]"
"['Sr', 612, 'Ti', 1363, 3.277]"
"['Sr', 612, 'Ti', 1364, 3.549]"
"['Sr', 612, 'Ti', 1425, 3.618]"
"['Sr', 613, 'Ti', 1092, 3.271]"
"['Sr', 613, 'Ti', 1308, 3.492]"
"['Sr', 613, 'Ti', 1350, 3.457]"
"['Sr', 613, 'Ti', 1356, 3.377]"
"['Sr', 613, 'Ti', 1418, 3.682]"
"['Sr', 613, 'Ti', 1425, 3.262]"
"['Sr', 614, 'Ti', 1092, 3.305]"
"['Sr', 614, 'Ti', 1240, 3.473]"
"['Sr', 614, 'Ti', 1350, 3.173]"
"['Sr', 614, 'Ti', 1356, 3.44]"
"['Sr', 614, 'Ti', 1369, 3.117]"
"['Sr', 614, 'Ti', 1418, 3.627]"
"['Sr', 614, 'Ti', 1419, 3.463]"
"['Sr', 615, 'Ti', 1107, 3.341]"
"['Sr', 615, 'Ti', 1240, 3.216]"
"['Sr', 615, 'Ti', 1351, 3.2]"
"['Sr', 615, 'Ti', 1369, 3.483]"
"['Sr', 615, 'Ti', 1419, 3.525]"
"['Sr', 615, 'Ti', 1420, 3.456]"
"['Sr', 615, 'Ti', 1427, 3.406]"
"['Sr', 616, 'Ti', 1107, 3.074]"
"['Sr', 616, 'Ti', 1227, 3.414]"
"['Sr', 616, 'Ti', 1299, 3.685]"
"['Sr', 616, 'Ti', 1351, 2.962]"
"['Sr', 616, 'Ti', 1352, 3.377]"
"['Sr', 616, 'Ti', 1420, 3.562]"
"['Sr', 616, 'Ti', 1427, 3.19]"
"['Sr', 616, 'Ti', 1428, 3.752]"
"['Sr', 617, 'Ti', 1155, 3.173]"
"['Sr', 617, 'Ti', 1227, 3.099]"
"['Sr', 617, 'Ti', 1299, 3.41]"
"['Sr', 617, 'Ti', 1352, 2.997]"
"['Sr', 617, 'Ti', 1421, 3.618]"
"['Sr', 617, 'Ti', 1428, 3.536]"
"['Sr', 617, 'Ti', 1609, 3.522]"
"['Sr', 618, 'Ti', 1155, 2.956]"
"['Sr', 618, 'Ti', 1181, 3.537]"
"['Sr', 618, 'Ti', 1302, 3.68]"
"['Sr', 618, 'Ti', 1421, 3.284]"
"['Sr', 618, 'Ti', 1499, 3.847]"
"['Sr', 618, 'Ti', 1609, 3.086]"
"['Sr', 619, 'Ti', 1181, 3.177]"
"['Sr', 619, 'Ti', 1302, 3.327]"
"['Sr', 619, 'Ti', 1328, 3.783]"
"['Sr', 619, 'Ti', 1360, 3.775]"
"['Sr', 619, 'Ti', 1422, 3.444]"
"['Sr', 619, 'Ti', 1499, 3.278]"
"['Sr', 620, 'Ti', 1112, 3.33]"
"['Sr', 620, 'Ti', 1328, 3.275]"
"['Sr', 620, 'Ti', 1360, 3.391]"
"['Sr', 620, 'Ti', 1422, 3.293]"
"['Sr', 621, 'Ti', 1257, 3.366]"
"['Sr', 621, 'Ti', 1363, 3.485]"
"['Sr', 622, 'Ti', 1257, 3.378]"
"['Sr', 622, 'Ti', 1310, 3.373]"
"['Sr', 622, 'Ti', 1361, 3.213]"
"['Sr', 622, 'Ti', 1363, 3.532]"
"['Sr', 622, 'Ti', 1425, 3.815]"
"['Sr', 623, 'Ti', 1092, 3.836]"
"['Sr', 623, 'Ti', 1310, 3.499]"
"['Sr', 623, 'Ti', 1356, 3.457]"
"['Sr', 623, 'Ti', 1361, 3.262]"
"['Sr', 623, 'Ti', 1425, 3.512]"
"['Sr', 623, 'Ti', 1513, 3.042]"
"['Sr', 624, 'Ti', 1092, 3.425]"
"['Sr', 624, 'Ti', 1168, 3.439]"
"['Sr', 624, 'Ti', 1240, 3.694]"
"['Sr', 624, 'Ti', 1356, 3.13]"
"['Sr', 624, 'Ti', 1369, 3.468]"
"['Sr', 624, 'Ti', 1513, 3.382]"
"['Sr', 624, 'Ti', 1606, 3.303]"
"['Sr', 625, 'Ti', 1029, 3.416]"
"['Sr', 625, 'Ti', 1107, 3.613]"
"['Sr', 625, 'Ti', 1168, 3.43]"
"['Sr', 625, 'Ti', 1240, 3.264]"
"['Sr', 625, 'Ti', 1369, 3.448]"
"['Sr', 625, 'Ti', 1427, 3.525]"
"['Sr', 625, 'Ti', 1430, 3.447]"
"['Sr', 625, 'Ti', 1606, 3.384]"
"['Sr', 626, 'Ti', 1029, 3.534]"
"['Sr', 626, 'Ti', 1107, 3.033]"
"['Sr', 626, 'Ti', 1228, 3.594]"
"['Sr', 626, 'Ti', 1299, 3.126]"
"['Sr', 626, 'Ti', 1427, 3.233]"
"['Sr', 626, 'Ti', 1428, 3.343]"
"['Sr', 626, 'Ti', 1430, 3.34]"
"['Sr', 626, 'Ti', 1431, 3.846]"
"['Sr', 627, 'Ti', 1228, 3.205]"
"['Sr', 627, 'Ti', 1299, 2.953]"
"['Sr', 627, 'Ti', 1428, 3.04]"
"['Sr', 627, 'Ti', 1431, 3.404]"
"['Sr', 627, 'Ti', 1432, 3.835]"
"['Sr', 627, 'Ti', 1609, 3.758]"
"['Sr', 628, 'Ti', 1302, 3.385]"
"['Sr', 628, 'Ti', 1365, 3.418]"
"['Sr', 628, 'Ti', 1432, 3.391]"
"['Sr', 628, 'Ti', 1609, 3.432]"
"['Sr', 629, 'Ti', 1302, 3.277]"
"['Sr', 629, 'Ti', 1328, 3.489]"
"['Sr', 629, 'Ti', 1360, 3.378]"
"['Sr', 629, 'Ti', 1365, 3.467]"
"['Sr', 629, 'Ti', 1434, 3.543]"
